entity.n.01	hyponyms	abstraction.n.06
entity.n.01	hyponyms	physical_entity.n.01
entity.n.01	hyponyms	thing.n.08
physical_entity.n.01	hyponyms	causal_agent.n.01
physical_entity.n.01	hyponyms	matter.n.03
physical_entity.n.01	hyponyms	object.n.01
physical_entity.n.01	hyponyms	process.n.06
physical_entity.n.01	hyponyms	substance.n.04
physical_entity.n.01	hyponyms	thing.n.12
abstraction.n.06	hyponyms	attribute.n.02
abstraction.n.06	hyponyms	communication.n.02
abstraction.n.06	hyponyms	group.n.01
abstraction.n.06	hyponyms	measure.n.02
abstraction.n.06	hyponyms	otherworld.n.01
abstraction.n.06	hyponyms	psychological_feature.n.01
abstraction.n.06	hyponyms	relation.n.01
abstraction.n.06	hyponyms	set.n.02
thing.n.12	hyponyms	body_of_water.n.01
thing.n.12	hyponyms	inessential.n.01
thing.n.12	hyponyms	necessity.n.02
thing.n.12	hyponyms	part.n.03
thing.n.12	hyponyms	reservoir.n.04
thing.n.12	hyponyms	subject.n.02
thing.n.12	hyponyms	unit.n.05
thing.n.12	hyponyms	variable.n.01
object.n.01	hyponyms	catch.n.04
object.n.01	hyponyms	charm.n.03
object.n.01	hyponyms	commemorative.n.01
object.n.01	hyponyms	curio.n.01
object.n.01	hyponyms	discard.n.01
object.n.01	hyponyms	draw.n.04
object.n.01	hyponyms	film.n.04
object.n.01	hyponyms	finding.n.03
object.n.01	hyponyms	floater.n.07
object.n.01	hyponyms	fomite.n.01
object.n.01	hyponyms	geological_formation.n.01
object.n.01	hyponyms	growth.n.07
object.n.01	hyponyms	hail.n.02
object.n.01	hyponyms	head.n.17
object.n.01	hyponyms	hoodoo.n.04
object.n.01	hyponyms	ice.n.02
object.n.01	hyponyms	je_ne_sais_quoi.n.01
object.n.01	hyponyms	keepsake.n.01
object.n.01	hyponyms	land.n.02
object.n.01	hyponyms	land.n.04
object.n.01	hyponyms	location.n.01
object.n.01	hyponyms	makeweight.n.01
object.n.01	hyponyms	moon.n.02
object.n.01	hyponyms	neighbor.n.02
object.n.01	hyponyms	paring.n.02
object.n.01	hyponyms	part.n.02
object.n.01	hyponyms	property.n.05
object.n.01	hyponyms	remains.n.01
object.n.01	hyponyms	ribbon.n.01
object.n.01	hyponyms	shiner.n.02
object.n.01	hyponyms	snake.n.05
object.n.01	hyponyms	stuff.n.02
object.n.01	hyponyms	triviality.n.03
object.n.01	hyponyms	vagabond.n.01
object.n.01	hyponyms	wall.n.02
object.n.01	hyponyms	web.n.01
object.n.01	hyponyms	whole.n.02
whole.n.02	hyponyms	artifact.n.01
whole.n.02	hyponyms	assembly.n.05
whole.n.02	hyponyms	congener.n.03
whole.n.02	hyponyms	item.n.03
whole.n.02	hyponyms	living_thing.n.01
whole.n.02	hyponyms	natural_object.n.01
whole.n.02	hyponyms	sum.n.05
living_thing.n.01	hyponyms	biont.n.01
living_thing.n.01	hyponyms	cell.n.02
living_thing.n.01	hyponyms	life.n.10
living_thing.n.01	hyponyms	organism.n.01
organism.n.01	hyponyms	aerobe.n.01
organism.n.01	hyponyms	amphidiploid.n.01
organism.n.01	hyponyms	anaerobe.n.01
organism.n.01	hyponyms	animal.n.01
organism.n.01	hyponyms	animalcule.n.01
organism.n.01	hyponyms	atavist.n.01
organism.n.01	hyponyms	benthos.n.02
organism.n.01	hyponyms	carrier.n.11
organism.n.01	hyponyms	clone.n.02
organism.n.01	hyponyms	commensal.n.01
organism.n.01	hyponyms	conspecific.n.01
organism.n.01	hyponyms	denizen.n.02
organism.n.01	hyponyms	diploid.n.01
organism.n.01	hyponyms	dwarf.n.03
organism.n.01	hyponyms	eukaryote.n.01
organism.n.01	hyponyms	fungus.n.01
organism.n.01	hyponyms	haploid.n.01
organism.n.01	hyponyms	heteroploid.n.01
organism.n.01	hyponyms	heterotroph.n.01
organism.n.01	hyponyms	host.n.03
organism.n.01	hyponyms	hybrid.n.03
organism.n.01	hyponyms	individual.n.02
organism.n.01	hyponyms	katharobe.n.01
organism.n.01	hyponyms	mascot.n.01
organism.n.01	hyponyms	microorganism.n.01
organism.n.01	hyponyms	mutant.n.01
organism.n.01	hyponyms	myrmecophile.n.01
organism.n.01	hyponyms	native.n.03
organism.n.01	hyponyms	nekton.n.01
