able.a.01	0
unable.a.01	1
abaxial.a.01	2
adaxial.a.01	3
acroscopic.a.01	4
basiscopic.a.01	5
abducent.a.01	6
adducent.a.01	7
nascent.a.01	8
emergent.s.02	9
dissilient.s.01	10
parturient.s.02	11
dying.a.01	12
moribund.s.02	13
last.s.05	14
abridged.a.01	15
cut.s.03	16
half-length.s.02	17
potted.s.03	18
unabridged.a.01	19
full-length.s.02	20
absolute.a.01	21
direct.s.10	22
implicit.s.02	23
infinite.s.04	24
living.s.03	25
relative.a.01	26
relational.s.01	27
absorbent.a.01	28
absorbefacient.s.01	29
assimilating.s.01	30
hygroscopic.s.01	31
receptive.s.04	32
shock-absorbent.s.01	33
spongy.s.02	34
thirsty.s.04	35
nonabsorbent.a.01	36
repellent.s.03	37
adsorbent.a.01	38
chemisorptive.s.01	39
nonadsorbent.a.01	40
absorbable.a.01	41
adsorbable.a.01	42
abstemious.a.01	43
abstinent.s.01	44
ascetic.s.02	45
gluttonous.a.01	46
crapulous.s.02	47
crapulent.s.01	48
edacious.s.01	49
greedy.s.03	50
hoggish.s.01	51
overgreedy.s.01	52
abstract.a.01	53
conceptional.s.01	54
conceptual.s.01	55
ideal.s.02	56
ideological.s.02	57
concrete.a.01	58
objective.s.04	59
real.s.04	60
abundant.a.01	61
abounding.s.01	62
ample.s.02	63
copious.s.01	64
easy.s.12	65
exuberant.s.03	66
thick.s.10	67
long.s.09	68
overabundant.s.01	69
plentiful.s.01	70
rampant.s.03	71
rank.s.05	72
superabundant.s.01	73
teeming.s.01	74
torrential.s.03	75
verdant.s.01	76
scarce.a.01	77
rare.s.03	78
tight.s.06	79
abused.a.02	80
battered.s.03	81
unabused.a.01	82
acceptable.a.01	83
bankable.s.02	84
unexceptionable.s.01	85
unobjectionable.s.03	86
unacceptable.a.02	87
exceptionable.s.01	88
accessible.a.01	89
approachable.s.03	90
come-at-able.s.02	91
handy.s.01	92
inaccessible.a.01	93
outback.s.01	94
pathless.s.01	95
unapproachable.s.02	96
un-come-at-able.s.01	97
accommodating.a.01	98
complaisant.s.01	99
unaccommodating.a.01	100
disobliging.s.01	101
accurate.a.01	102
close.s.05	103
dead-on.s.01	104
high-fidelity.s.01	105
surgical.s.03	106
straight.s.05	107
true.s.02	108
veracious.s.02	109
inaccurate.a.01	110
away.s.03	111
faulty.s.02	112
unfaithful.s.04	113
wide.s.07	114
accustomed.a.01	115
used_to.s.01	116
unaccustomed.a.01	117
new.s.11	118
unused.s.04	119
acidic.a.01	120
acid.s.03	121
acid-forming.s.01	122
alkaline.a.01	123
alkalescent.s.01	124
basic.s.04	125
base-forming.s.01	126
saltlike.s.01	127
amphoteric.a.01	128
acid-loving.a.01	129
acidophilic.s.01	130
alkaline-loving.a.01	131
acknowledged.a.01	132
accepted.s.01	133
self-confessed.s.01	134
assumptive.s.02	135
declarable.s.01	136
given.s.01	137
putative.s.01	138
unacknowledged.a.01	139
unappreciated.s.02	140
unavowed.s.03	141
unconfessed.s.01	142
unrecognized.s.01	143
acquisitive.a.01	144
accumulative.s.02	145
avaricious.s.01	146
possessive.s.02	147
plundering.s.01	148
predaceous.s.02	149
rapacious.s.02	150
sordid.s.04	151
unacquisitive.a.01	152
acropetal.a.01	153
basipetal.a.01	154
active.a.05	155
about.s.01	156
acrobatic.s.01	157
agile.s.01	158
hot.s.21	159
hyperactive.s.01	160
on_the_go.s.01	161
sporty.s.03	162
inactive.a.09	163
desk-bound.s.01	164
abeyant.s.01	165
hypoactive.s.01	166
inert.s.03	167
sedentary.s.01	168
active.a.14	169
activated.s.04	170
inactive.a.08	171
off.s.05	172
retired.s.01	173
active.a.07	174
brisk.s.03	175
bustling.s.01	176
busy.s.04	177
going.s.01	178
open.s.21	179
springy.s.02	180
inactive.a.07	181
dark.s.11	182
dead.s.17	183
dull.s.08	184
idle.s.03	185
strikebound.s.01	186
active.a.01	187
progressive.s.06	188
inactive.a.02	189
dead-end.s.01	190
flat.s.15	191
indolent.s.02	192
latent.s.02	193
quiescent.s.04	194
active.a.03	195
activist.s.01	196
hands-on.s.01	197
proactive.s.02	198
passive.a.01	199
hands-off.s.01	200
resistless.s.02	201
active.a.13	202
eruptive.s.03	203
dormant.a.02	204
quiescent.s.03	205
extinct.a.02	206
dead.s.05	207
active.a.12	208
alive.s.07	209
active.a.11	210
stative.a.01	211
active.a.10	212
passive.a.03	213
active.a.06	214
activated.s.03	215
counteractive.s.01	216
surface-active.s.01	217
inactive.a.04	218
quiescent.s.01	219
active.a.09	220
quiet.a.06	221
actual.a.01	222
effective.s.05	223
potential.a.01	224
latent.s.01	225
acute.a.01	226
subacute.s.01	227
chronic.a.01	228
degenerative.s.01	229
virulent.a.02	230
highly_infective.s.01	231
deadly.s.06	232
avirulent.a.01	233
adaptive.a.01	234
accommodative.s.03	235
adaptational.s.01	236
adjustive.s.01	237
maladaptive.a.01	238
dysfunctional.s.02	239
maladjustive.s.01	240
addicted.a.01	241
alcoholic.s.02	242
dependent.s.06	243
unaddicted.a.01	244
clean.s.18	245
addictive.a.01	246
nonaddictive.a.01	247
additive.a.02	248
accumulative.s.01	249
addable.s.01	250
extra.s.03	251
complemental.s.01	252
incremental.s.01	253
intercalary.s.01	254
summational.s.01	255
supplementary.s.02	256
subtractive.a.01	257
ablative.s.02	258
reductive.s.01	259
addressed.a.01	260
self-addressed.s.01	261
unaddressed.a.01	262
adequate.a.01	263
adequate_to.s.01	264
competent.s.02	265
inadequate.a.01	266
deficient.s.01	267
incapable.s.04	268
short-handed.s.01	269
adhesive.a.01	270
adherent.s.01	271
agglutinate.s.01	272
bondable.s.02	273
coherent.s.04	274
cohesive.s.01	275
gluey.s.01	276
gooey.s.01	277
gum-like.s.01	278
gummed.s.01	279
pitchy.s.02	280
self-sealing.s.02	281
stick-on.s.01	282
sticky.s.05	283
nonadhesive.a.01	284
nonglutinous.s.01	285
nonresinous.s.01	286
ungummed.s.01	287
adjective.a.02	288
substantive.a.02	289
adoptable.a.01	290
unadoptable.a.01	291
adorned.a.01	292
beady.s.02	293
bedaubed.s.01	294
bespectacled.s.01	295
brocaded.s.01	296
buttony.s.02	297
carbuncled.s.02	298
champleve.s.01	299
clinquant.s.01	300
crested.s.03	301
crested.s.02	302
crested.s.01	303
crocketed.s.01	304
feathery.s.03	305
frilled.s.01	306
fringed.s.02	307
gilt-edged.s.02	308
inflamed.s.03	309
inlaid.s.01	310
inwrought.s.01	311
tessellated.s.02	312
mounted.s.02	313
paneled.s.01	314
studded.s.01	315
tapestried.s.01	316
tasseled.s.01	317
tricked-out.s.01	318
tufted.s.02	319
unadorned.a.01	320
plain.s.06	321
untufted.s.01	322
cholinergic.a.01	323
anticholinergic.a.01	324
adroit.a.01	325
clean.s.17	326
clever.s.03	327
coordinated.s.02	328
deft.s.01	329
handy.s.03	330
