0	10	50530
0	10	52656
1	10	50530
28	10	49175
36	10	49175
43	10	48882
46	10	48896
53	10	48274
58	10	48265
61	10	50075
77	10	50075
89	10	48079
93	10	48079
102	10	48476
110	10	48476
132	10	98974
139	10	98974
144	10	49202
152	10	49202
155	10	47666
163	10	47666
195	10	47666
199	10	47671
202	10	96774
204	10	96795
206	10	96796
222	10	96502
224	10	99338
263	10	48422
266	10	48422
382	10	48397
389	10	48397
408	10	62501
432	10	62501
495	10	96537
495	10	49544
499	10	96537
499	10	49544
549	10	48638
555	10	48638
559	10	50095
563	10	50095
618	10	49545
620	10	49545
622	10	49543
623	10	49543
663	10	95905
663	10	49750
672	10	95905
672	10	49750
691	10	95905
692	10	95905
693	10	102936
695	10	102936
697	10	49898
701	10	49898
712	10	49489
714	10	49489
719	10	48066
724	10	48066
738	10	48066
740	10	48066
881	10	47809
884	10	47809
887	10	49939
893	10	49939
899	10	47910
913	10	47910
917	10	84148
918	10	83864
925	10	53274
929	10	53274
936	10	49608
940	10	49608
950	10	50337
953	10	50337
955	10	50337
958	10	50337
961	10	57150
966	10	57150
989	10	48079
1005	10	48079
1023	10	50539
1025	10	50539
1026	10	52976
1030	10	52976
1036	10	62502
1050	10	62502
1053	10	27987
1057	10	27987
1195	10	47899
1211	10	47899
1231	10	48660
1233	10	48690
1246	10	48662
1248	10	48671
1356	10	49388
1362	10	49388
1391	10	48753
1400	10	48763
1453	10	96459
1458	10	96459
1463	10	96459
1474	10	48745
1482	10	48759
1510	10	49232
1527	10	49232
1556	10	49604
1576	10	49604
1604	10	99236
1605	10	99236
1693	10	50542
1693	10	52689
1697	10	50542
1697	10	52689
1706	10	47805
1718	10	47805
1865	10	48237
1869	10	48237
1872	10	53086
1872	10	53085
1874	10	53086
1874	10	53085
1881	10	62538
1886	10	62538
1908	10	48139
1924	10	48139
2001	10	96568
2001	10	48706
2004	10	48706
2009	10	47643
2016	10	47643
2027	10	49377
2174	10	49377
2221	10	49401
2222	10	49401
2230	10	49257
2277	10	49257
2283	10	50494
2293	10	50494
2314	10	49401
2319	10	49401
2366	10	99415
2377	10	99415
2424	10	48561
2431	10	48561
2435	10	47997
2442	10	48006
2491	10	49947
2501	10	49947
2506	10	49947
2514	10	49947
2692	10	99152
2697	10	99152
2724	10	27355
2729	10	27355
2738	10	48437
2746	10	48437
2752	10	48439
2756	10	48439
2770	10	48285
2773	10	48280
2892	10	99236
2899	10	99236
2920	10	99237
2940	10	99237
2948	10	99239
3057	10	60143
3066	10	60143
3071	10	48242
3073	10	48242
3156	10	95615
3164	10	95615
3202	10	55414
3208	10	55414
3227	10	48019
3236	10	48019
3244	10	48161
3247	10	48161
3302	10	49786
3355	10	48077
3358	10	48077
3360	10	48468
3365	10	48468
3456	10	48727
3464	10	48727
3479	10	48270
3480	10	48270
3484	10	48269
3487	10	48269
3505	10	48269
3509	10	48269
3512	10	48472
3516	10	48472
3558	10	49036
3560	10	49036
3565	10	49037
3568	10	49037
3573	10	49043
3574	10	49043
3577	10	52698
3582	10	52698
3584	10	48374
3587	10	48374
3613	10	96397
3617	10	96397
