21782	9	43249
21782	9	44856
21785	9	50631
21785	9	21792
21792	9	51108
21792	9	51732
21792	9	51725
21792	9	51743
21792	9	51799
21792	9	51805
21794	9	50615
21794	9	47580
21795	9	52577
21795	9	52257
21796	9	71766
21796	9	91716
21802	9	62702
21815	9	67965
21815	9	21812
21862	9	22186
21862	9	24128
21913	9	23107
22162	9	27161
22281	9	22286
22394	9	59696
22394	9	59699
22450	9	22575
22621	9	25210
22911	9	60950
22915	9	22930
22915	9	22928
22924	9	22927
22968	9	23721
23116	9	23126
23246	9	23247
23297	9	25922
23303	9	23318
23478	9	22064
23478	9	22065
23908	9	23932
23919	9	23927
23947	9	23200
23975	9	23442
23989	9	25910
24019	9	103591
24064	9	55782
24072	9	24071
24077	9	24078
24083	9	37256
24083	9	41444
24086	9	24549
24086	9	103524
24086	9	103653
24086	9	103523
24086	9	103747
24087	9	24582
24087	9	22892
24087	9	28268
24105	9	103657
24110	9	24111
24127	9	24050
24127	9	22313
24136	9	28269
24148	9	24586
24148	9	22217
24148	9	103657
24148	9	22383
24148	9	24149
24153	9	94434
24153	9	22017
24153	9	24602
24153	9	62247
24153	9	94435
24185	9	60686
24185	9	24186
24185	9	27324
24185	9	22116
24185	9	25859
24185	9	28220
24185	9	28236
24185	9	23430
24191	9	58135
24191	9	58136
24191	9	28237
24191	9	62242
24197	9	24198
24240	9	24241
24240	9	24242
24240	9	24243
24240	9	24244
24245	9	24241
24245	9	24242
24245	9	24243
24245	9	24244
24254	9	38039
24255	9	38039
24255	9	22515
24286	9	28154
24348	9	68488
24368	9	23207
24368	9	23211
24368	9	23212
24382	9	24420
24388	9	59728
24388	9	24390
24388	9	24392
24388	9	24391
24390	9	24373
24459	9	24464
24459	9	24465
24459	9	24466
24459	9	24467
24481	9	103817
24517	9	24506
24598	9	22749
24623	9	24645
24624	9	24646
24626	9	24649
24627	9	24648
24628	9	24647
24629	9	24646
24651	9	24650
24917	9	22816
24949	9	24946
25017	9	53591
25017	9	53590
25072	9	94034
25117	9	22450
25118	9	44310
25172	9	50757
25182	9	25178
25187	9	25207
25187	9	25215
25187	9	25426
25312	9	50757
25349	9	25133
25837	9	25605
26005	9	26024
26005	9	26032
26011	9	26007
26011	9	25123
26021	9	26035
26038	9	23095
26078	9	26076
26151	9	100667
26272	9	25492
26272	9	25493
26272	9	25494
26272	9	25495
26275	9	28081
26275	9	26276
26275	9	26328
26275	9	26303
26282	9	26315
26328	9	26329
26339	9	26340
26341	9	26665
26341	9	26347
26457	9	26485
26457	9	26467
26728	9	26733
26729	9	28109
26729	9	26648
26729	9	26686
27018	9	24469
27040	9	60672
27046	9	59863
27059	9	27061
27059	9	27060
27078	9	22131
27082	9	22510
27095	9	59849
27097	9	59850
27355	9	27424
27370	9	27371
27379	9	27370
27421	9	24858
27421	9	24860
27421	9	24863
27421	9	24901
27421	9	24902
27421	9	24903
27462	9	27464
27462	9	60988
27462	9	27465
27770	9	27778
27783	9	27785
27888	9	27900
27888	9	27896
27888	9	27898
28373	9	28399
28429	9	28411
28436	9	28295
28436	9	28311
28436	9	28318
28436	9	28320
28436	9	28321
28436	9	28337
28436	9	28338
28436	9	28341
28436	9	28352
28436	9	28385
28436	9	28405
28436	9	28425
28436	9	28429
28437	9	28312
28437	9	28324
28437	9	28336
28437	9	28358
28437	9	28376
28437	9	28403
28437	9	28431
28440	9	28362
28445	9	28330
28445	9	28371
28445	9	28377
28450	9	28325
28452	9	28344
28452	9	28430
28454	9	28310
28454	9	28319
28455	9	28296
28455	9	28305
28455	9	28343
28455	9	28350
28455	9	28370
28455	9	28420
28455	9	28426
28455	9	28428
28456	9	28342
28457	9	28292
28458	9	28381
28459	9	28291
28459	9	28313
28459	9	28354
28459	9	28372
28459	9	28435
28463	9	28422
28464	9	28448
28464	9	28375
28464	9	28398
28465	9	28367
28465	9	28402
28467	9	28363
28467	9	28397
28471	9	28335
28472	9	28308
28473	9	28304
28474	9	28306
28476	9	28302
28476	9	28314
28476	9	28328
28476	9	28351
28476	9	28373
28476	9	28406
28476	9	28408
28476	9	28414
28476	9	28424
28476	9	28434
28476	9	28433
28476	9	28432
28477	9	28298
28477	9	28299
28477	9	28301
28477	9	28427
28477	9	28303
28477	9	28323
28477	9	28331
28477	9	28332
28477	9	28333
28477	9	28340
28477	9	28349
28477	9	28353
28477	9	28359
28477	9	28374
28477	9	28379
28477	9	28388
28477	9	28400
28477	9	28401
28477	9	28409
28477	9	28415
28557	9	31560
28571	9	28570
28677	9	29201
28830	9	32087
28853	9	29199
28991	9	84508
29087	9	64191
29120	9	64197
29123	9	64192
29205	9	52168
29209	9	51666
29209	9	52168
29210	9	96838
29210	9	96839
29212	9	29214
29212	9	29236
29219	9	29206
29219	9	29221
29222	9	29224
29224	9	29225
29272	9	33042
29272	9	33046
29272	9	52392
29272	9	50935
29272	9	33043
29272	9	52329
29272	9	52380
29274	9	29275
29274	9	29276
29276	9	29277
29280	9	34849
29435	9	34864
29435	9	30803
29435	9	33023
29435	9	63295
29435	9	31520
29435	9	31515
29435	9	34839
29435	9	33010
29435	9	35109
29435	9	34866
29435	9	33047
29435	9	33006
29462	9	50660
30095	9	34854
30168	9	64791
30268	9	31571
30268	9	31572
30786	9	30785
30812	9	31580
30812	9	50650
30812	9	31571
30812	9	31569
30812	9	52333
30898	9	31554
30926	9	30943
30927	9	63296
30927	9	31514
30931	9	63305
30939	9	63297
30963	9	63312
31014	9	63315
31037	9	63313
31053	9	63306
31084	9	63307
31277	9	63308
31277	9	31522
31319	9	31523
31334	9	63310
31334	9	31524
31351	9	31525
31371	9	31537
31371	9	50798
31372	9	34265
31372	9	52337
31375	9	29241
31466	9	63442
31505	9	31550
31520	9	34870
31520	9	31532
31532	9	31533
31539	9	31538
31544	9	31545
31584	9	33988
31584	9	35108
31601	9	31583
31654	9	31670
31654	9	31653
31686	9	29202
31767	9	31571
31767	9	64218
31854	9	64240
31860	9	64244
31864	9	64241
31877	9	64245
31879	9	64237
31882	9	64239
31902	9	64219
31912	9	64313
31914	9	64315
31915	9	64314
31936	9	64212
31942	9	64209
31961	9	33037
31961	9	31962
31971	9	64253
31976	9	64252
31986	9	64247
31995	9	64251
32003	9	35518
32005	9	64281
32007	9	64282
32012	9	64285
32015	9	64284
32019	9	64254
32021	9	64254
32028	9	64290
32028	9	35518
32033	9	64291
