able.a.01	attributes	ability.n.01
able.a.01	attributes	ability.n.02
unable.a.01	attributes	ability.n.01
absorbent.a.01	attributes	absorbency.n.01
nonabsorbent.a.01	attributes	absorbency.n.01
abstemious.a.01	attributes	abstemiousness.n.02
gluttonous.a.01	attributes	gluttony.n.01
abstract.a.01	attributes	abstractness.n.01
concrete.a.01	attributes	concreteness.n.01
abundant.a.01	attributes	quantity.n.02
scarce.a.01	attributes	quantity.n.02
accessible.a.01	attributes	handiness.n.02
inaccessible.a.01	attributes	handiness.n.02
accurate.a.01	attributes	accuracy.n.01
inaccurate.a.01	attributes	accuracy.n.01
acknowledged.a.01	attributes	recognition.n.01
unacknowledged.a.01	attributes	recognition.n.01
acquisitive.a.01	attributes	acquisitiveness.n.01
unacquisitive.a.01	attributes	acquisitiveness.n.01
active.a.05	attributes	activeness.n.02
inactive.a.09	attributes	activeness.n.02
active.a.03	attributes	activeness.n.02
passive.a.01	attributes	passivity.n.01
active.a.13	attributes	action.n.02
dormant.a.02	attributes	dormancy.n.01
extinct.a.02	attributes	extinction.n.01
actual.a.01	attributes	actuality.n.01
potential.a.01	attributes	potential.n.01
adequate.a.01	attributes	adequacy.n.01
inadequate.a.01	attributes	adequacy.n.01
affected.a.02	attributes	affectedness.n.01
unaffected.a.04	attributes	affectedness.n.01
afraid.a.01	attributes	fear.n.01
unafraid.a.01	attributes	fear.n.01
alive.a.01	attributes	animation.n.01
alive.a.01	attributes	animation.n.02
dead.a.01	attributes	animation.n.01
dead.a.01	attributes	animation.n.02
ambitious.a.01	attributes	ambition.n.02
unambitious.a.01	attributes	ambition.n.02
ample.a.01	attributes	sufficiency.n.03
meager.a.01	attributes	sufficiency.n.03
sentient.a.01	attributes	sentience.n.03
insentient.a.01	attributes	sentience.n.03
animate.a.02	attributes	animateness.n.01
inanimate.a.02	attributes	animateness.n.01
preceding.a.01	attributes	temporal_relation.n.01
preceding.a.01	attributes	timing.n.01
succeeding.a.01	attributes	temporal_relation.n.01
succeeding.a.01	attributes	timing.n.01
retrograde.a.02	attributes	temporal_relation.n.01
anterograde.a.01	attributes	temporal_relation.n.01
antemeridian.a.01	attributes	clock_time.n.01
postmeridian.a.01	attributes	clock_time.n.01
anterior.a.01	attributes	position.n.07
posterior.a.01	attributes	position.n.07
appetizing.a.01	attributes	appetizingness.n.01
unappetizing.a.01	attributes	appetizingness.n.01
appropriate.a.01	attributes	appropriateness.n.02
inappropriate.a.01	attributes	appropriateness.n.02
apropos.a.01	attributes	appropriateness.n.02
malapropos.a.01	attributes	appropriateness.n.02
wary.a.01	attributes	wariness.n.01
unwary.a.01	attributes	wariness.n.01
attentive.a.01	attributes	attention.n.06
inattentive.a.01	attributes	attention.n.06
attractive.a.01	attributes	attractiveness.n.02
unattractive.a.01	attributes	attractiveness.n.02
attractive.a.03	attributes	magnetism.n.01
repulsive.a.02	attributes	repulsion.n.01
attributable.a.01	attributes	attribution.n.02
unattributable.a.01	attributes	attribution.n.02
audible.a.01	attributes	audibility.n.01
inaudible.a.01	attributes	audibility.n.01
auspicious.a.01	attributes	auspiciousness.n.01
inauspicious.a.01	attributes	auspiciousness.n.01
propitious.a.01	attributes	auspiciousness.n.01
unpropitious.a.01	attributes	auspiciousness.n.01
authorized.a.01	attributes	mandate.n.01
unauthorized.a.01	attributes	mandate.n.01
available.a.01	attributes	handiness.n.02
unavailable.a.01	attributes	handiness.n.02
astringent.a.02	attributes	astringency.n.02
nonastringent.a.01	attributes	astringency.n.02
aware.a.01	attributes	awareness.n.01
unaware.a.01	attributes	awareness.n.01
alarming.a.01	attributes	alarm.n.01
unalarming.a.01	attributes	alarm.n.01
reassuring.a.01	attributes	reassurance.n.01
unreassuring.a.01	attributes	reassurance.n.01
beautiful.a.01	attributes	beauty.n.01
ugly.a.01	attributes	beauty.n.01
beneficent.a.01	attributes	beneficence.n.02
maleficent.a.01	attributes	maleficence.n.02
benign.a.02	attributes	benignity.n.01
malign.a.01	attributes	malignity.n.02
blond.a.01	attributes	complexion.n.01
brunet.a.01	attributes	complexion.n.01
bold.a.01	attributes	boldness.n.01
timid.a.01	attributes	timidity.n.02
lower-class.a.01	attributes	status.n.01
middle-class.a.01	attributes	status.n.01
upper-class.a.01	attributes	status.n.01
brave.a.01	attributes	courage.n.01
cowardly.a.01	attributes	cowardice.n.01
light.a.06	attributes	light.n.07
dark.a.01	attributes	light.n.07
bright.a.01	attributes	luminosity.n.01
dull.a.02	attributes	luminosity.n.01
broken.a.01	attributes	integrity.n.01
unbroken.a.05	attributes	integrity.n.01
capable.a.01	attributes	capability.n.01
capable.a.01	attributes	capability.n.03
incapable.a.01	attributes	capability.n.01
incapable.a.01	attributes	capability.n.03
careful.a.01	attributes	carefulness.n.02
careless.a.01	attributes	carefulness.n.02
certain.a.03	attributes	certainty.n.02
uncertain.a.02	attributes	certainty.n.02
certain.a.02	attributes	assurance.n.01
certain.a.02	attributes	certainty.n.01
uncertain.a.01	attributes	assurance.n.01
