103892	11	103903
103892	11	103907
103906	11	103903
103958	11	103954
103966	11	103954
103973	11	103954
104064	11	104061
104148	11	104117
104158	11	110988
104172	11	104158
104173	11	104172
104174	11	104172
104186	11	104158
104188	11	104186
104190	11	104158
104192	11	113774
104202	11	104203
104291	11	115391
104294	11	104280
104386	11	113000
104571	11	109585
104892	11	104889
105083	11	105072
105122	11	110669
105140	11	105134
105429	11	110284
105454	11	105461
105634	11	104932
105648	11	105643
105657	11	105704
105660	11	110178
105678	11	105680
105678	11	105683
105696	11	105712
105718	11	105736
105719	11	106060
105832	11	105712
105838	11	104915
105843	11	114490
105898	11	105904
105904	11	113880
105906	11	113094
105911	11	113100
105918	11	113899
105980	11	104583
105981	11	104605
106311	11	106388
106349	11	105027
106562	11	110420
106862	11	106824
106863	11	106904
106863	11	106864
106910	11	106989
106925	11	106849
106957	11	106930
107006	11	106989
107028	11	107020
107048	11	107039
107081	11	106272
107099	11	107109
107107	11	107116
107115	11	107113
107116	11	107109
107127	11	107109
107161	11	107162
107229	11	107109
107309	11	106188
107310	11	107841
107657	11	107907
107672	11	107808
107727	11	107728
107742	11	107745
107746	11	107742
107762	11	112882
107789	11	108154
107813	11	107814
107821	11	113120
107827	11	107635
107902	11	107188
107937	11	108761
107964	11	107963
108026	11	107188
108053	11	107814
108055	11	108054
108087	11	108078
108115	11	107854
108196	11	107861
108226	11	108222
108229	11	108659
108251	11	107188
108261	11	107188
108263	11	108261
108402	11	107270
108404	11	108391
108460	11	108454
108512	11	108509
108597	11	108430
108643	11	108527
108644	11	108643
108683	11	107814
108734	11	108662
108794	11	108792
108822	11	108381
108850	11	108845
108864	11	107810
108946	11	108430
109087	11	109068
109102	11	109065
109140	11	113561
109161	11	109065
109175	11	109171
109203	11	109065
109206	11	109065
109217	11	109206
109270	11	109065
109281	11	109065
109285	11	109087
109288	11	109068
109303	11	109290
109317	11	111379
109356	11	109161
109394	11	109493
109395	11	109386
109404	11	109407
109499	11	109493
109500	11	109392
109514	11	109065
109530	11	109526
109543	11	112137
109551	11	110346
109552	11	110346
109559	11	109558
109573	11	109743
109573	11	109746
109597	11	109564
109609	11	109585
109616	11	109626
109617	11	109524
109666	11	109664
109668	11	109580
109687	11	109530
109708	11	109585
109708	11	109564
109709	11	109626
109713	11	109526
109721	11	109524
109723	11	109721
109726	11	103903
109726	11	103907
109730	11	109726
109736	11	109726
109738	11	109739
109747	11	109746
109757	11	109524
109784	11	109768
109791	11	109768
109841	11	110240
109898	11	104239
109898	11	104339
109902	11	110002
109912	11	110466
109951	11	104239
109969	11	104691
109977	11	110002
110002	11	109768
110021	11	110002
110024	11	110026
110029	11	111608
110047	11	110051
110135	11	110466
110147	11	111608
110176	11	110837
110217	11	110507
110332	11	110340
110339	11	110021
110353	11	104691
110415	11	111608
110445	11	110243
110453	11	110445
110519	11	111443
110552	11	111443
110554	11	110768
110569	11	114087
110575	11	110507
110604	11	105461
110662	11	110445
110681	11	113074
110683	11	113179
110754	11	110726
110762	11	110002
110763	11	110002
110775	11	111078
110784	11	105704
110804	11	110002
110821	11	110837
110936	11	111147
110951	11	110266
110958	11	110953
110987	11	110977
110995	11	109869
111005	11	113074
111005	11	113000
111009	11	113070
111013	11	113070
111014	11	113899
111046	11	111608
111053	11	110044
111076	11	109820
111119	11	111736
111248	11	110466
111446	11	111627
111449	11	110507
111452	11	113365
111497	11	113000
111504	11	109966
111505	11	111078
111526	11	111525
111558	11	110169
111562	11	113774
111576	11	113766
111580	11	113775
111590	11	110002
111602	11	111622
111616	11	111608
111635	11	111608
111689	11	110466
111690	11	110466
111698	11	110768
111702	11	111046
111718	11	111480
111739	11	111728
111805	11	108577
111815	11	105934
111829	11	105821
112024	11	105866
112051	11	112237
112062	11	110977
112167	11	106127
112176	11	105461
112184	11	112180
112185	11	105453
112186	11	110445
112187	11	110445
112198	11	111087
112207	11	112180
112208	11	112180
112210	11	110445
112230	11	112226
112266	11	111045
112269	11	105447
112270	11	105704
112274	11	110002
112281	11	112285
112300	11	111756
112308	11	111756
112324	11	111756
112325	11	111756
112351	11	112358
112410	11	112418
112410	11	112423
112410	11	112416
112456	11	112453
112495	11	112476
112516	11	111810
112521	11	103915
112553	11	112556
112558	11	110346
112561	11	110346
112603	11	105202
112635	11	113480
112719	11	112717
112732	11	112736
112733	11	107204
112736	11	107202
112760	11	112749
112854	11	109714
112856	11	112832
112861	11	112668
112861	11	112841
112870	11	112827
112919	11	112917
112921	11	112841
112937	11	108091
112942	11	112736
113081	11	114208
113179	11	113000
113179	11	111078
113293	11	113476
113326	11	113325
113334	11	113358
113358	11	113476
113444	11	113443
113460	11	111092
113470	11	113566
113485	11	113622
113508	11	113012
113513	11	110675
113520	11	112404
113524	11	113517
113529	11	113811
113536	11	113549
113541	11	113537
113551	11	113541
113552	11	113257
113559	11	113689
113576	11	113578
113621	11	113547
113688	11	113699
113688	11	113547
113811	11	113365
113846	11	113845
113891	11	113689
113957	11	113012
113967	11	113012
113987	11	109358
113988	11	109358
113989	11	113983
114033	11	114035
114039	11	116975
114057	11	110169
114130	11	113816
114141	11	113461
114141	11	114155
114151	11	114155
114172	11	113769
114222	11	114194
114248	11	113070
114267	11	113899
114408	11	114410
114416	11	114410
114462	11	103954
114463	11	114410
114465	11	114410
114495	11	114490
114499	11	114496
114509	11	114508
114511	11	114410
114514	11	114516
114522	11	114516
114523	11	114522
114529	11	114516
114620	11	114522
114621	11	114522
114718	11	114717
114814	11	114718
114819	11	114732
114833	11	114827
114834	11	114410
114902	11	107206
114902	11	115110
114935	11	114944
114961	11	113074
114992	11	114984
115067	11	114869
115088	11	114969
115089	11	115067
115117	11	115118
115125	11	114961
115149	11	114902
115149	11	115067
115185	11	114902
115235	11	109311
115307	11	114636
115316	11	111631
115318	11	115316
115337	11	115147
115394	11	116248
115444	11	115452
115479	11	114902
115565	11	115486
115579	11	111666
115612	11	115446
115688	11	114902
115988	11	115990
116062	11	107814
116138	11	108178
116159	11	108686
116163	11	107835
116200	11	116144
116223	11	107768
116260	11	105741
116276	11	116273
116290	11	116280
116323	11	107972
116323	11	116432
116325	11	115047
116330	11	107196
116341	11	116330
116444	11	116468
116647	11	115908
116660	11	116657
116669	11	116677
116717	11	116433
116858	11	116822
116879	11	116857
116887	11	116857
116888	11	104348
116950	11	116936
116987	11	107266
116996	11	116223
116996	11	107770
117204	11	109065
117374	11	112717
117579	11	105674
117588	11	117589
117595	11	117594
117646	11	117578
117648	11	117644
